vehicle_id,last_updated,previous_stop,next_stop,origin_stop,destination_stop,lat,lon,route
2365,2025-11-13T13:52:33-06:00,Lincoln and Church,Goodwin and Clark,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.117767,-88.2195,ILLINI South
2017,2025-11-13T13:52:33-06:00,Fifth and Armory,Transit Plaza,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.105417,-88.230217,ILLINI North
2367,2025-11-13T13:53:30-06:00,Krannert Center,Lincoln and Illinois,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.109033,-88.221767,ILLINI South
2020,2025-11-13T13:53:33-06:00,Armory and Wright,Illini Union,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.107817,-88.228833,ILLINI North
2018,2025-11-13T13:53:27-06:00,Gregory at Mumford Hall,Fourth and Gregory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.104183,-88.228617,ILLINI North
2260,2025-11-13T13:53:39-06:00,LAR,Lincoln and Illinois,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.107283,-88.219117,ILLINI North
2261,2025-11-13T13:53:33-06:00,Green and Goodwin,Transit Plaza,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.110467,-88.226417,ILLINI South
2022,2025-11-13T13:53:39-06:00,Activities and Recreation,Fourth and Gregory,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.101717,-88.233333,ILLINI South
2420,2025-11-13T13:53:36-06:00,Lincoln and Kettering Park,ONYX Apartments,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.116533,-88.211217,ILLINI SOUTH
2365,2025-11-13T13:53:33-06:00,Lincoln and Church,Goodwin and Clark,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.116667,-88.219483,ILLINI South
2017,2025-11-13T13:53:27-06:00,Armory and Wright,Illini Union,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.106033,-88.2288,ILLINI North
2367,2025-11-13T13:54:30-06:00,Illinois Street Residence Hall,Lincoln and Oregon,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.109017,-88.2195,ILLINI South
2020,2025-11-13T13:54:30-06:00,Armory and Wright,Illini Union,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.108467,-88.228817,ILLINI North
2018,2025-11-13T13:54:27-06:00,Gregory at Mumford Hall,Fourth and Gregory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.104183,-88.228617,ILLINI North
2260,2025-11-13T13:54:39-06:00,Lincoln and Oregon,Illinois Street Residence Hall,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1091,-88.219833,ILLINI North
2261,2025-11-13T13:54:33-06:00,Green and Goodwin,Transit Plaza,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.110367,-88.22745,ILLINI South
2022,2025-11-13T13:54:39-06:00,Fourth and Peabody,Gregory at Library,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.102967,-88.233383,ILLINI South
2420,2025-11-13T13:54:36-06:00,LINC Apartments,Lincoln and Wascher,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.116533,-88.216367,ILLINI SOUTH
2365,2025-11-13T13:54:36-06:00,Campus Circle,Goodwin and Main,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.1164,-88.223133,ILLINI South
2017,2025-11-13T13:54:30-06:00,Armory and Wright,Illini Union,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.107517,-88.228817,ILLINI North
2367,2025-11-13T13:55:30-06:00,Lincoln and Oregon,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.106533,-88.219267,ILLINI South
2020,2025-11-13T13:55:30-06:00,Transit Plaza,Goodwin at Materials Research,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.110083,-88.228817,ILLINI North
2018,2025-11-13T13:55:27-06:00,Gregory at Library,Fourth and Peabody,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.10415,-88.23005,ILLINI North
2260,2025-11-13T13:55:39-06:00,Lincoln and Illinois,Chemical and Life Sciences,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1091,-88.222033,ILLINI North
2261,2025-11-13T13:55:39-06:00,Illini Union,Wright and Chalmers,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.109283,-88.2289,ILLINI South
2022,2025-11-13T13:55:39-06:00,Fourth and Peabody,Gregory at Library,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.10365,-88.233383,ILLINI South
2420,2025-11-13T13:55:36-06:00,ONYX Apartments,Fairview and Lincoln,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.121033,-88.219367,ILLINI SOUTH
2365,2025-11-13T13:55:27-06:00,Goodwin and Clark,Goodwin at Ceramics Building,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.115417,-88.224083,ILLINI South
2017,2025-11-13T13:55:39-06:00,Armory and Wright,Illini Union,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1083,-88.228833,ILLINI North
2367,2025-11-13T13:56:30-06:00,LAR,Unknown,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.103133,-88.219217,ILLINI South
2020,2025-11-13T13:56:33-06:00,Transit Plaza,Goodwin at Materials Research,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.110383,-88.226833,ILLINI North
2018,2025-11-13T13:56:27-06:00,Gregory at Library,Fourth and Peabody,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.104083,-88.23305,ILLINI North
2260,2025-11-13T13:56:39-06:00,Illinois Street Residence Hall,Goodwin and Nevada,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.108317,-88.2239,ILLINI North
2261,2025-11-13T13:56:39-06:00,Illini Union,Wright and Chalmers,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.1084,-88.2289,ILLINI South
2022,2025-11-13T13:56:27-06:00,Fourth and Peabody,Gregory at Library,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.103817,-88.233383,ILLINI South
2420,2025-11-13T13:56:36-06:00,Lincoln and Church,Goodwin and Clark,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.127083,-88.219417,ILLINI SOUTH
2365,2025-11-13T13:56:27-06:00,Goodwin and Main,Green and Goodwin,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.112917,-88.224,ILLINI South
2017,2025-11-13T13:56:27-06:00,Transit Plaza,Goodwin at Materials Research,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.108767,-88.228867,ILLINI North
2367,2025-11-13T13:57:30-06:00,LAR,Unknown,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.09975,-88.219217,ILLINI South
2020,2025-11-13T13:57:36-06:00,Illini Union,Goodwin and Main,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.110467,-88.224133,ILLINI North
2018,2025-11-13T13:57:27-06:00,Gregory at Library,Fourth and Peabody,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.103533,-88.233483,ILLINI North
2260,2025-11-13T13:57:36-06:00,Chemical and Life Sciences,Goodwin and Gregory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.107483,-88.223917,ILLINI North
2261,2025-11-13T13:57:39-06:00,Illini Union,Wright and Chalmers,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.1084,-88.2289,ILLINI South
2022,2025-11-13T13:57:27-06:00,Fourth and Gregory,Gregory at Mumford Hall,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.103883,-88.233383,ILLINI South
2420,2025-11-13T13:57:36-06:00,Campus Circle,Goodwin and Main,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.1299,-88.21865,ILLINI SOUTH
2365,2025-11-13T13:57:39-06:00,Goodwin at Ceramics Building,Illini Union,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.110633,-88.224,ILLINI South
2017,2025-11-13T13:57:27-06:00,Transit Plaza,Goodwin at Materials Research,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.109883,-88.228833,ILLINI North
2367,2025-11-13T13:58:33-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.099467,-88.220883,ILLINI North
2020,2025-11-13T13:58:39-06:00,Illini Union,Goodwin and Main,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.111817,-88.223867,ILLINI North
2018,2025-11-13T13:58:27-06:00,Fourth and Gregory,Activities and Recreation,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.10305,-88.233417,ILLINI North
2260,2025-11-13T13:58:33-06:00,Chemical and Life Sciences,Goodwin and Gregory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.10625,-88.223883,ILLINI North
2261,2025-11-13T13:58:33-06:00,Transit Plaza,Fifth and Chalmers,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.1074,-88.2289,ILLINI South
2022,2025-11-13T13:58:27-06:00,Fourth and Gregory,Gregory at Mumford Hall,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.1041,-88.2307,ILLINI South
2420,2025-11-13T13:58:36-06:00,Goodwin and Clark,Goodwin at Ceramics Building,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.132417,-88.219283,ILLINI SOUTH
2365,2025-11-13T13:58:39-06:00,Goodwin at Ceramics Building,Illini Union,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.110633,-88.224,ILLINI South
2017,2025-11-13T13:58:27-06:00,Transit Plaza,Goodwin at Materials Research,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.110083,-88.22885,ILLINI North
2367,2025-11-13T13:59:33-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.099467,-88.220883,ILLINI North
2020,2025-11-13T13:59:33-06:00,Goodwin at Materials Research,University and Goodwin,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.11435,-88.224,ILLINI North
2018,2025-11-13T13:59:30-06:00,Fourth and Peabody,First and Stadium,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.101483,-88.2339,ILLINI North
2260,2025-11-13T13:59:33-06:00,Goodwin and Nevada,Gregory at Mumford Hall,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.106083,-88.2239,ILLINI North
2261,2025-11-13T13:59:30-06:00,Transit Plaza,Fifth and Chalmers,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.106983,-88.2289,ILLINI South
2022,2025-11-13T13:59:30-06:00,Fourth and Gregory,Gregory at Mumford Hall,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.104117,-88.2296,ILLINI South
2420,2025-11-13T13:59:39-06:00,Goodwin and Main,Green and Goodwin,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.13175,-88.219667,ILLINI SOUTH
2365,2025-11-13T13:59:39-06:00,Goodwin at Ceramics Building,Illini Union,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.11055,-88.225083,ILLINI South
2017,2025-11-13T13:59:27-06:00,Transit Plaza,Goodwin at Materials Research,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.110383,-88.226833,ILLINI North
2367,2025-11-13T14:00:33-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.099467,-88.220883,ILLINI North
2020,2025-11-13T14:00:30-06:00,Goodwin and Main,Lincoln and Church,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1162,-88.223967,ILLINI North
2018,2025-11-13T14:00:39-06:00,Activities and Recreation,First and Gregory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.101417,-88.237817,ILLINI North
2260,2025-11-13T14:00:27-06:00,Goodwin and Gregory,Gregory at Library,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.104767,-88.223883,ILLINI North
2261,2025-11-13T14:00:30-06:00,Wright and Chalmers,Fourth and Chalmers,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.106833,-88.23115,ILLINI South
2022,2025-11-13T14:00:30-06:00,Gregory at Library,Goodwin and Gregory,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.10415,-88.22805,ILLINI South
2420,2025-11-13T14:00:39-06:00,Lincoln and Kettering Park,ONYX Apartments,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.12755,-88.219633,ILLINI SOUTH
2365,2025-11-13T14:00:33-06:00,Green and Goodwin,Transit Plaza,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.110383,-88.227317,ILLINI South
2017,2025-11-13T14:00:30-06:00,Illini Union,Goodwin and Main,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.110533,-88.22395,ILLINI North
2367,2025-11-13T14:01:33-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.099467,-88.220883,ILLINI North
2020,2025-11-13T14:01:33-06:00,University and Goodwin,Fairview and Lincoln,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.11805,-88.219333,ILLINI North
2018,2025-11-13T14:01:39-06:00,First and Stadium,First and Armory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.10375,-88.238617,ILLINI North
2260,2025-11-13T14:01:42-06:00,Gregory at Mumford Hall,Fourth and Gregory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1042,-88.225967,ILLINI North
2261,2025-11-13T14:01:30-06:00,Fifth and Chalmers,Third and Daniel,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.106817,-88.2333,ILLINI South
2022,2025-11-13T14:01:30-06:00,Gregory at Mumford Hall,Goodwin and Nevada,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.104133,-88.225617,ILLINI South
2420,2025-11-13T14:01:42-06:00,ONYX Apartments,Fairview and Lincoln,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.124717,-88.21955,ILLINI SOUTH
2365,2025-11-13T14:01:33-06:00,Green and Goodwin,Transit Plaza,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.110317,-88.228483,ILLINI South
2017,2025-11-13T14:01:42-06:00,Goodwin at Materials Research,University and Goodwin,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1126,-88.223933,ILLINI North
2367,2025-11-13T14:02:33-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.099467,-88.220883,ILLINI North
2020,2025-11-13T14:02:30-06:00,Fairview and Lincoln,Atrium Apts,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.121117,-88.219383,ILLINI North
2018,2025-11-13T14:02:39-06:00,First and Gregory,First and Daniel,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.105583,-88.238617,ILLINI North
2260,2025-11-13T14:02:27-06:00,Gregory at Mumford Hall,Fourth and Gregory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.104183,-88.228417,ILLINI North
2261,2025-11-13T14:02:30-06:00,Fourth and Chalmers,First and Daniel,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.107967,-88.234183,ILLINI South
2022,2025-11-13T14:02:30-06:00,Goodwin and Gregory,Krannert Center,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.105217,-88.223817,ILLINI South
2420,2025-11-13T14:02:39-06:00,Fairview and Lincoln,Campus Circle,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.119183,-88.219517,ILLINI SOUTH
2365,2025-11-13T14:02:39-06:00,Illini Union,Wright and Chalmers,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.109317,-88.228917,ILLINI South
2017,2025-11-13T14:02:30-06:00,Goodwin and Main,Lincoln and Church,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.115317,-88.224017,ILLINI North
2367,2025-11-13T14:03:36-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.099467,-88.220883,ILLINI North
2020,2025-11-13T14:03:33-06:00,Atrium Apts,Lincoln and Kettering Park,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.126767,-88.21945,ILLINI North
2018,2025-11-13T14:03:39-06:00,First and Daniel,Fourth and Chalmers,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.107083,-88.238683,ILLINI North
2260,2025-11-13T14:03:27-06:00,Gregory at Library,Fourth and Peabody,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.104167,-88.230567,ILLINI North
2261,2025-11-13T14:03:30-06:00,Third and Daniel,First and Armory,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.107917,-88.236667,ILLINI South
2022,2025-11-13T14:03:27-06:00,Goodwin and Gregory,Krannert Center,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.106217,-88.22385,ILLINI South
2420,2025-11-13T14:03:27-06:00,Lincoln and Church,Goodwin and Clark,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.11695,-88.219467,ILLINI SOUTH
2365,2025-11-13T14:03:33-06:00,Transit Plaza,Fifth and Chalmers,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108217,-88.228883,ILLINI South
2017,2025-11-13T14:03:30-06:00,University and Goodwin,Fairview and Lincoln,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.116367,-88.220417,ILLINI North
2367,2025-11-13T14:04:39-06:00,Pennsylvania Ave. Residence Hall,LAR,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.0994,-88.222133,ILLINI North
2020,2025-11-13T14:04:33-06:00,Lincoln and Bradley,Kettering and Linview,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.129883,-88.219,ILLINI North
2018,2025-11-13T14:04:36-06:00,First and Armory,Third and Daniel,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.10785,-88.238233,ILLINI North
2260,2025-11-13T14:04:27-06:00,Gregory at Library,Fourth and Peabody,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.103467,-88.233483,ILLINI North
2261,2025-11-13T14:04:33-06:00,Third and Daniel,First and Armory,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.107933,-88.2385,ILLINI South
2022,2025-11-13T14:04:30-06:00,Goodwin and Nevada,Illinois Street Residence Hall,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.1083,-88.2238,ILLINI South
2420,2025-11-13T14:04:27-06:00,Campus Circle,Goodwin and Main,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.116417,-88.223783,ILLINI SOUTH
2365,2025-11-13T14:04:30-06:00,Wright and Chalmers,Fourth and Chalmers,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.10685,-88.229,ILLINI South
2017,2025-11-13T14:04:30-06:00,University and Goodwin,Fairview and Lincoln,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.117933,-88.219333,ILLINI North
2367,2025-11-13T14:05:39-06:00,Pennsylvania Ave. Residence Hall,LAR,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1005,-88.2228,ILLINI North
2020,2025-11-13T14:05:36-06:00,Linview and Killarney,Unknown,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.13245,-88.2193,ILLINI North
2018,2025-11-13T14:05:36-06:00,First and Daniel,Fourth and Chalmers,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1079,-88.235533,ILLINI North
2260,2025-11-13T14:05:30-06:00,Fourth and Gregory,Activities and Recreation,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.101733,-88.233433,ILLINI North
2261,2025-11-13T14:05:33-06:00,Third and Daniel,First and Armory,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.107933,-88.2385,ILLINI South
2022,2025-11-13T14:05:30-06:00,Krannert Center,Lincoln and Illinois,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.1089,-88.223867,ILLINI South
2420,2025-11-13T14:05:33-06:00,Goodwin and Main,Green and Goodwin,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.113167,-88.224,ILLINI SOUTH
2365,2025-11-13T14:05:33-06:00,Fifth and Chalmers,Third and Daniel,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.106817,-88.232033,ILLINI South
2017,2025-11-13T14:05:30-06:00,Lincoln and Wascher,Lincoln and Bradley,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.123133,-88.2194,ILLINI North
2367,2025-11-13T14:06:39-06:00,Pennsylvania and Maryland Dr.,Lincoln and Oregon,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.100617,-88.219283,ILLINI North
2020,2025-11-13T14:06:36-06:00,Linview and Killarney,Unknown,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.13245,-88.219333,ILLINI North
2018,2025-11-13T14:06:36-06:00,Third and Daniel,Fifth and Armory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.106983,-88.2335,ILLINI North
2260,2025-11-13T14:06:30-06:00,Fourth and Peabody,First and Stadium,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.101483,-88.236383,ILLINI North
2261,2025-11-13T14:06:33-06:00,First and Daniel,First and Gregory,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.10545,-88.2387,ILLINI South
2022,2025-11-13T14:06:30-06:00,Krannert Center,Lincoln and Illinois,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.109017,-88.2217,ILLINI South
2420,2025-11-13T14:06:27-06:00,Goodwin at Ceramics Building,Illini Union,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.110717,-88.223983,ILLINI SOUTH
2365,2025-11-13T14:06:33-06:00,Fourth and Chalmers,First and Daniel,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.107933,-88.233817,ILLINI South
2017,2025-11-13T14:06:30-06:00,Atrium Apts,Lincoln and Kettering Park,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.12695,-88.21945,ILLINI North
2367,2025-11-13T14:07:39-06:00,Pennsylvania and Maryland Dr.,Lincoln and Oregon,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.10335,-88.219117,ILLINI North
2020,2025-11-13T14:07:30-06:00,LINC Apartments,Lincoln and Wascher,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.1257,-88.219567,ILLINI South
2018,2025-11-13T14:07:36-06:00,Fourth and Chalmers,Armory and Wright,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.105633,-88.233467,ILLINI North
2260,2025-11-13T14:07:30-06:00,Activities and Recreation,First and Gregory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.102267,-88.238583,ILLINI North
2261,2025-11-13T14:07:33-06:00,First and Gregory,Activities and Recreation,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.104,-88.23865,ILLINI South
2022,2025-11-13T14:07:30-06:00,Lincoln and Illinois,LAR,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108167,-88.219333,ILLINI South
2420,2025-11-13T14:07:27-06:00,Goodwin at Ceramics Building,Illini Union,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.110517,-88.224333,ILLINI SOUTH
2365,2025-11-13T14:07:36-06:00,Third and Daniel,First and Armory,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.107917,-88.236483,ILLINI South
2017,2025-11-13T14:07:30-06:00,Lincoln and Bradley,Kettering and Linview,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.129867,-88.218833,ILLINI North
2367,2025-11-13T14:08:30-06:00,LAR,Lincoln and Illinois,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.104683,-88.21915,ILLINI North
2020,2025-11-13T14:08:33-06:00,Fairview and Lincoln,Campus Circle,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.117717,-88.2195,ILLINI South
2018,2025-11-13T14:08:39-06:00,Fifth and Armory,Transit Plaza,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.105417,-88.23125,ILLINI North
2260,2025-11-13T14:08:33-06:00,First and Stadium,First and Armory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.103933,-88.238617,ILLINI North
2261,2025-11-13T14:08:33-06:00,First and Stadium,Fourth and Peabody,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.101417,-88.23855,ILLINI South
2022,2025-11-13T14:08:30-06:00,Lincoln and Oregon,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.106183,-88.219267,ILLINI South
2420,2025-11-13T14:08:39-06:00,Green and Goodwin,Transit Plaza,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.110283,-88.22875,ILLINI SOUTH
2365,2025-11-13T14:08:36-06:00,Third and Daniel,First and Armory,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.1079,-88.2386,ILLINI South
2017,2025-11-13T14:08:30-06:00,Kettering and Linview,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1323,-88.217817,ILLINI North
2367,2025-11-13T14:09:30-06:00,Lincoln and Oregon,Illinois Street Residence Hall,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.10775,-88.2192,ILLINI North
2020,2025-11-13T14:09:39-06:00,Campus Circle,Goodwin and Main,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.11125,-88.2194,ILLINI South
2018,2025-11-13T14:09:36-06:00,Fifth and Armory,Transit Plaza,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.105867,-88.2288,ILLINI North
2260,2025-11-13T14:09:30-06:00,First and Armory,Third and Daniel,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.107033,-88.238683,ILLINI North
2261,2025-11-13T14:09:33-06:00,Activities and Recreation,Fourth and Gregory,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.101417,-88.234667,ILLINI South
2022,2025-11-13T14:09:33-06:00,Lincoln and Oregon,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.103817,-88.219233,ILLINI South
2420,2025-11-13T14:09:30-06:00,Illini Union,Wright and Chalmers,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108233,-88.228883,ILLINI SOUTH
2365,2025-11-13T14:09:33-06:00,First and Armory,First and Stadium,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.104417,-88.238683,ILLINI South
2017,2025-11-13T14:09:30-06:00,Kettering and Linview,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1323,-88.217817,ILLINI North
2367,2025-11-13T14:10:30-06:00,Lincoln and Oregon,Illinois Street Residence Hall,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.109117,-88.219733,ILLINI North
2020,2025-11-13T14:10:27-06:00,Campus Circle,Goodwin and Main,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.110533,-88.22215,ILLINI South
2018,2025-11-13T14:10:33-06:00,Armory and Wright,Illini Union,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.107867,-88.22885,ILLINI North
2260,2025-11-13T14:10:39-06:00,First and Daniel,Fourth and Chalmers,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1079,-88.236933,ILLINI North
2261,2025-11-13T14:10:33-06:00,Activities and Recreation,Fourth and Gregory,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.101467,-88.233383,ILLINI South
2022,2025-11-13T14:10:30-06:00,LAR,Unknown,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.099217,-88.219233,ILLINI South
2420,2025-11-13T14:10:30-06:00,Wright and Chalmers,Fourth and Chalmers,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.106817,-88.229983,ILLINI SOUTH
